FuncionalProgramática - Código;AnoExercício FuncionalProgramática;Situação FuncionalProgramática;FuncionalProgramática - Formatado;Função - Código;AnoExercício Função;Situação Função;Função - Descrição;Subfunção - Código;AnoExercício Subfunção;Situação Subfunção;Subfunção - Descrição;Programa - Código;AnoExercício Programa;Situação Programa;Programa - Descrição;Identificador ProjetoAtividade - Código;AnoExercício Identificador ProjetoAtividade;Situação Identificador ProjetoAtividade;Identificador ProjetoAtividade - Descrição;ProjetoAtividade - Código;AnoExercício ProjetoAtividade;Situação ProjetoAtividade;ProjetoAtividade - Descrição;SubprojetoSubatividade - Código;IAG - Código;AnoExercício IAG;Situação IAG;IAG - Descrição;IAG - Código-Descrição
3,09273E+15;2019;ATIVO;3.092.726.100.990.000;3;2019;ATIVO;ESSENCIAL À JUSTIÇA;92;2019;ATIVO;REPRESENTAÇÃO JUDICIAL E EXTRAJUDICIAL;726;2019;ATIVO;ACESSO À JUSTIÇA;1;2019;ATIVO;PROJETO DO ORÇAMENTO FISCAL;99;2019;ATIVO;COMPLEMENTO PARA CARGA 6;1;0;2019;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
3,09273E+15;#MULTIVALUE;ATIVO;3.092.726.100.990.000;3;#MULTIVALUE;ATIVO;ESSENCIAL À JUSTIÇA;92;#MULTIVALUE;ATIVO;REPRESENTAÇÃO JUDICIAL E EXTRAJUDICIAL;726;#MULTIVALUE;ATIVO;ACESSO À JUSTIÇA;1;#MULTIVALUE;ATIVO;PROJETO DO ORÇAMENTO FISCAL;99;#MULTIVALUE;ATIVO;IMPLANTAÇÃO E ESTRUTURAÇÃO DE DEFENSORIAS ESPECIALIZADAS E NÚCLEOS DA DEFENSORIA PÚBLICA;1;0;#MULTIVALUE;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
3,09273E+15;2019;ATIVO;3.092.726.400.330.000;3;2019;ATIVO;ESSENCIAL À JUSTIÇA;92;2019;ATIVO;REPRESENTAÇÃO JUDICIAL E EXTRAJUDICIAL;726;2019;ATIVO;ACESSO À JUSTIÇA;4;2019;ATIVO;ATIVIDADE FIM DO ORÇAMENTO FISCAL;33;2019;ATIVO;"""CONSTRUÇÃO E REFORMA DE UNIDADES DA DEFENSORIA PÚBLICA""";1;0;2019;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
3,09273E+15;#MULTIVALUE;ATIVO;3.092.726.400.330.000;3;#MULTIVALUE;ATIVO;ESSENCIAL À JUSTIÇA;92;#MULTIVALUE;ATIVO;REPRESENTAÇÃO JUDICIAL E EXTRAJUDICIAL;726;#MULTIVALUE;ATIVO;ACESSO À JUSTIÇA;4;#MULTIVALUE;ATIVO;ATIVIDADE FIM DO ORÇAMENTO FISCAL;33;#MULTIVALUE;ATIVO;CONSTRUÇÃO E REFORMA DE UNIDADES DA DEFENSORIA PÚBLICA;1;0;#MULTIVALUE;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
3,09273E+15;2019;ATIVO;3.092.726.401.500.000;3;2019;ATIVO;ESSENCIAL À JUSTIÇA;92;2019;ATIVO;REPRESENTAÇÃO JUDICIAL E EXTRAJUDICIAL;726;2019;ATIVO;ACESSO À JUSTIÇA;4;2019;ATIVO;ATIVIDADE FIM DO ORÇAMENTO FISCAL;150;2019;ATIVO;ASSISTÊNCIA JURÍDICA;1;0;2019;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
3,09273E+15;#MULTIVALUE;ATIVO;3.092.726.401.500.000;3;#MULTIVALUE;ATIVO;ESSENCIAL À JUSTIÇA;92;#MULTIVALUE;ATIVO;REPRESENTAÇÃO JUDICIAL E EXTRAJUDICIAL;726;#MULTIVALUE;ATIVO;ACESSO À JUSTIÇA;4;#MULTIVALUE;ATIVO;ATIVIDADE FIM DO ORÇAMENTO FISCAL;150;#MULTIVALUE;ATIVO;OPERACIONALIZAÇÃO DAS ATRIBUIÇÕES DA DEFENSORIA PÚBLICA E DIREÇÃO ADMIINISTRATIVA;1;0;#MULTIVALUE;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
3,09273E+15;#MULTIVALUE;ATIVO;3.092.726.401.930.000;3;#MULTIVALUE;ATIVO;ESSENCIAL À JUSTIÇA;92;#MULTIVALUE;ATIVO;REPRESENTAÇÃO JUDICIAL E EXTRAJUDICIAL;726;#MULTIVALUE;ATIVO;ACESSO À JUSTIÇA;4;#MULTIVALUE;ATIVO;ATIVIDADE FIM DO ORÇAMENTO FISCAL;193;#MULTIVALUE;ATIVO;REMUNERAÇAO DE PESSOAL ATIVO E ENCARGOS SOCIAIS;1;0;#MULTIVALUE;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
3,1227E+15;2019;ATIVO;3.122.701.200.010.000;3;2019;ATIVO;ESSENCIAL À JUSTIÇA;122;2019;ATIVO;ADMINISTRAÇÃO GERAL;701;2019;ATIVO;APOIO À ADMINISTRAÇÃO PÚBLICA;2;2019;ATIVO;ATIVIDADE MEIO DO ORÇAMENTO FISCAL - GRP;1;2019;ATIVO;DIREÇÃO SUPERIOR;1;0;2019;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
3,1227E+15;2019;ATIVO;3.122.701.200.020.000;3;2019;ATIVO;ESSENCIAL À JUSTIÇA;122;2019;ATIVO;ADMINISTRAÇÃO GERAL;701;2019;ATIVO;APOIO À ADMINISTRAÇÃO PÚBLICA;2;2019;ATIVO;ATIVIDADE MEIO DO ORÇAMENTO FISCAL - GRP;2;2019;ATIVO;CONSTRUÇÃO E AQUISIÇÃO DE USINAS HIDRELÉTRICAS TÉRMICAS E /OU DE FONTES ALTERNATIVAS;1;0;2019;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
3,1227E+15;2019;ATIVO;3.122.701.200.090.000;3;2019;ATIVO;ESSENCIAL À JUSTIÇA;122;2019;ATIVO;ADMINISTRAÇÃO GERAL;701;2019;ATIVO;APOIO À ADMINISTRAÇÃO PÚBLICA;2;2019;ATIVO;ATIVIDADE MEIO DO ORÇAMENTO FISCAL - GRP;9;2019;ATIVO;REFORMAS DE SUBESTAÇÕES E LINHAS DE TRANSMISSÃO;1;0;2019;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
3,1227E+15;2019;ATIVO;3.122.701.200.410.000;3;2019;ATIVO;ESSENCIAL À JUSTIÇA;122;2019;ATIVO;ADMINISTRAÇÃO GERAL;701;2019;ATIVO;APOIO À ADMINISTRAÇÃO PÚBLICA;2;2019;ATIVO;ATIVIDADE MEIO DO ORÇAMENTO FISCAL - GRP;41;2019;ATIVO;DIREÇÃO DA POLITICA INSTITUCIONAL;1;0;2019;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
3,1227E+15;2019;ATIVO;3.122.701.204.170.000;3;2019;ATIVO;ESSENCIAL À JUSTIÇA;122;2019;ATIVO;ADMINISTRAÇÃO GERAL;701;2019;ATIVO;APOIO À ADMINISTRAÇÃO PÚBLICA;2;2019;ATIVO;ATIVIDADE MEIO DO ORÇAMENTO FISCAL - GRP;417;2019;ATIVO;REMUNERAÇÃO DE PESSOAL ATIVO E ENCARGOS SOCIAIS;1;0;2019;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
3,1227E+15;#MULTIVALUE;ATIVO;3.122.703.200.090.000;3;#MULTIVALUE;ATIVO;ESSENCIAL À JUSTIÇA;122;#MULTIVALUE;ATIVO;ADMINISTRAÇÃO GERAL;703;#MULTIVALUE;ATIVO;PROCESSO JUDICIÁRIO;2;#MULTIVALUE;ATIVO;ATIVIDADE MEIO DO ORÇAMENTO FISCAL - GRP;9;#MULTIVALUE;ATIVO;DIREÇÃO ADMINISTRATIVA;1;0;#MULTIVALUE;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
3,1227E+15;#MULTIVALUE;ATIVO;3.122.703.200.280.000;3;#MULTIVALUE;ATIVO;ESSENCIAL À JUSTIÇA;122;#MULTIVALUE;ATIVO;ADMINISTRAÇÃO GERAL;703;#MULTIVALUE;ATIVO;PROCESSO JUDICIÁRIO;2;#MULTIVALUE;ATIVO;ATIVIDADE MEIO DO ORÇAMENTO FISCAL - GRP;28;#MULTIVALUE;ATIVO;DIREÇÃO DA POLÍTICA INSTITUCIONAL;1;0;#MULTIVALUE;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
3,12274E+15;#MULTIVALUE;ATIVO;3.122.737.100.090.000;3;#MULTIVALUE;ATIVO;ESSENCIAL À JUSTIÇA;122;#MULTIVALUE;ATIVO;ADMINISTRAÇÃO GERAL;737;#MULTIVALUE;ATIVO;MODERNIZAÇÃO INSTITUCIONAL;1;#MULTIVALUE;ATIVO;PROJETO DO ORÇAMENTO FISCAL;9;#MULTIVALUE;ATIVO;REAPARELHAMENTO E APERFEIÇOAMENTO INSTITUICIONAL;1;0;#MULTIVALUE;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
3,1287E+15;2019;ATIVO;3.128.701.200.180.000;3;2019;ATIVO;ESSENCIAL À JUSTIÇA;128;2019;ATIVO;FORMAÇÃO DE RECURSOS HUMANOS;701;2019;ATIVO;APOIO À ADMINISTRAÇÃO PÚBLICA;2;2019;ATIVO;ATIVIDADE MEIO DO ORÇAMENTO FISCAL - GRP;18;2019;ATIVO;EDITAIS DE APOIO À INDÚSTRIA CRIATIVA;1;0;2019;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
3,12873E+15;#MULTIVALUE;ATIVO;3.128.726.200.680.000;3;#MULTIVALUE;ATIVO;ESSENCIAL À JUSTIÇA;128;#MULTIVALUE;ATIVO;FORMAÇÃO DE RECURSOS HUMANOS;726;#MULTIVALUE;ATIVO;ACESSO À JUSTIÇA;2;#MULTIVALUE;ATIVO;ATIVIDADE MEIO DO ORÇAMENTO FISCAL - GRP;68;#MULTIVALUE;ATIVO;CAPACITAÇÃO DE MEMBROS, SERVIDORES E CIDADÃOS  POR MEIO DA ESCOLA SUPERIOR DA DEFENSORIA PÚBLICA;1;0;#MULTIVALUE;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
4,12104E+15;2019;ATIVO;4.121.040.401.390.000;4;2019;ATIVO;ADMINISTRAÇÃO;121;2019;ATIVO;PLANEJAMENTO E ORÇAMENTO;40;2019;ATIVO;ESTUDOS, PESQUISAS, INFORMAÇÕES E DADOS ESTATÍSTICOS PRODUZIDOS PELA FJP;4;2019;ATIVO;ATIVIDADE FIM DO ORÇAMENTO FISCAL;139;2019;ATIVO;IMPLEMENTAÇÃO E MONITORAMENTO DO PLANO DECENAL DOS DIREITOS HUMANOS DE CRIANÇAS E ADOLESCENTES E DOS PLANOS TEMÁTICOS DE CONVIVÊNCIA FAMILIAR E COMUNITÁRIA, ENFRENTAMENTO AO TRABALHO INFANTIL E ENFRENTAMENTO À VIOLÊNCIA SEXUAL;1;0;2019;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
4,12104E+15;2019;ATIVO;4.121.040.401.400.000;4;2019;ATIVO;ADMINISTRAÇÃO;121;2019;ATIVO;PLANEJAMENTO E ORÇAMENTO;40;2019;ATIVO;ESTUDOS, PESQUISAS, INFORMAÇÕES E DADOS ESTATÍSTICOS PRODUZIDOS PELA FJP;4;2019;ATIVO;ATIVIDADE FIM DO ORÇAMENTO FISCAL;140;2019;ATIVO;CONTROLE, GESTÃO E MOBILIZAÇÃO SOCIAL PARA O DESENVOLVIMENTO RURAL;1;0;2019;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
4,12104E+15;2019;ATIVO;4.121.040.401.440.000;4;2019;ATIVO;ADMINISTRAÇÃO;121;2019;ATIVO;PLANEJAMENTO E ORÇAMENTO;40;2019;ATIVO;ESTUDOS, PESQUISAS, INFORMAÇÕES E DADOS ESTATÍSTICOS PRODUZIDOS PELA FJP;4;2019;ATIVO;ATIVIDADE FIM DO ORÇAMENTO FISCAL;144;2019;ATIVO;APOIO À INFRAESTRUTURA RURAL, LOGÍSTICA E ACESSO AOS SERVIÇOS PÚBLICOS NO CAMPO;1;0;2019;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
4,12104E+15;2019;ATIVO;4.121.040.401.570.000;4;2019;ATIVO;ADMINISTRAÇÃO;121;2019;ATIVO;PLANEJAMENTO E ORÇAMENTO;40;2019;ATIVO;ESTUDOS, PESQUISAS, INFORMAÇÕES E DADOS ESTATÍSTICOS PRODUZIDOS PELA FJP;4;2019;ATIVO;ATIVIDADE FIM DO ORÇAMENTO FISCAL;157;2019;ATIVO;MELHORIA DA INFRAESTRUTURA DAS ESCOLAS FAMÍLIA AGRÍCOLA;1;0;2019;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
4,12104E+15;2019;ATIVO;4.121.040.401.680.000;4;2019;ATIVO;ADMINISTRAÇÃO;121;2019;ATIVO;PLANEJAMENTO E ORÇAMENTO;40;2019;ATIVO;ESTUDOS, PESQUISAS, INFORMAÇÕES E DADOS ESTATÍSTICOS PRODUZIDOS PELA FJP;4;2019;ATIVO;ATIVIDADE FIM DO ORÇAMENTO FISCAL;168;2019;ATIVO;GESTÃO DO PROGRAMA MINAS SEM FOME;1;0;2019;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
4,12104E+15;2019;ATIVO;4.121.040.401.690.000;4;2019;ATIVO;ADMINISTRAÇÃO;121;2019;ATIVO;PLANEJAMENTO E ORÇAMENTO;40;2019;ATIVO;ESTUDOS, PESQUISAS, INFORMAÇÕES E DADOS ESTATÍSTICOS PRODUZIDOS PELA FJP;4;2019;ATIVO;ATIVIDADE FIM DO ORÇAMENTO FISCAL;169;2019;ATIVO;APOIO Á INSTALAÇÃO DE FEIRAS LIVRES;1;0;2019;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
4,12107E+15;#MULTIVALUE;ATIVO;4.121.069.401.400.000;4;#MULTIVALUE;ATIVO;ADMINISTRAÇÃO;121;#MULTIVALUE;ATIVO;PLANEJAMENTO E ORÇAMENTO;69;#MULTIVALUE;ATIVO;GESTÃO E COORDENAÇÃO DA ATUAÇÃO GOVERNAMENTAL;4;#MULTIVALUE;ATIVO;ATIVIDADE FIM DO ORÇAMENTO FISCAL;140;#MULTIVALUE;ATIVO;COORDENAÇÃO DO PROCESSO DE CAPTAÇÃO DE RECURSOS E MONITORAMENTO DE CONVÊNIOS DE ENTRADA E INSTRUMENTOS CONGÊNERES;1;0;#MULTIVALUE;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
4,12107E+15;#MULTIVALUE;ATIVO;4.121.069.401.440.000;4;#MULTIVALUE;ATIVO;ADMINISTRAÇÃO;121;#MULTIVALUE;ATIVO;PLANEJAMENTO E ORÇAMENTO;69;#MULTIVALUE;ATIVO;GESTÃO E COORDENAÇÃO DA ATUAÇÃO GOVERNAMENTAL;4;#MULTIVALUE;ATIVO;ATIVIDADE FIM DO ORÇAMENTO FISCAL;144;#MULTIVALUE;ATIVO;GERENCIAMENTO, DESENVOLVIMENTO E APERFEIÇOAMENTO DE MODELOS DE PARCERIAS ENTRE O PODER PÚBLICO, OSCIPS E ORGANIZAÇÕES SOCIAIS;1;0;#MULTIVALUE;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
4,12107E+15;#MULTIVALUE;ATIVO;4.121.069.401.550.000;4;#MULTIVALUE;ATIVO;ADMINISTRAÇÃO;121;#MULTIVALUE;ATIVO;PLANEJAMENTO E ORÇAMENTO;69;#MULTIVALUE;ATIVO;GESTÃO E COORDENAÇÃO DA ATUAÇÃO GOVERNAMENTAL;4;#MULTIVALUE;ATIVO;ATIVIDADE FIM DO ORÇAMENTO FISCAL;155;#MULTIVALUE;ATIVO;GESTÃO DO PROCESSO DE ELABORAÇÃO E ACOMPANHAMENTO DO PLANEJAMENTO E ORÇAMENTO ESTADUAL;1;0;#MULTIVALUE;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
4,12108E+15;#MULTIVALUE;ATIVO;4.121.078.402.040.000;4;#MULTIVALUE;ATIVO;ADMINISTRAÇÃO;121;#MULTIVALUE;ATIVO;PLANEJAMENTO E ORÇAMENTO;78;#MULTIVALUE;ATIVO;ASSESSORIA E PESQUISA EM POLÍTICAS PÚBLICAS;4;#MULTIVALUE;ATIVO;ATIVIDADE FIM DO ORÇAMENTO FISCAL;204;#MULTIVALUE;ATIVO;ASSESSORAMENTO EM POLÍTICAS PÚBLICAS;1;0;#MULTIVALUE;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
4,12108E+15;#MULTIVALUE;ATIVO;4.121.078.402.050.000;4;#MULTIVALUE;ATIVO;ADMINISTRAÇÃO;121;#MULTIVALUE;ATIVO;PLANEJAMENTO E ORÇAMENTO;78;#MULTIVALUE;ATIVO;ASSESSORIA E PESQUISA EM POLÍTICAS PÚBLICAS;4;#MULTIVALUE;ATIVO;ATIVIDADE FIM DO ORÇAMENTO FISCAL;205;#MULTIVALUE;ATIVO;FOMENTO À AVALIAÇÃO DE POLÍTICAS PÚBLICAS;1;0;#MULTIVALUE;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
4,12108E+15;#MULTIVALUE;ATIVO;4.121.078.402.060.000;4;#MULTIVALUE;ATIVO;ADMINISTRAÇÃO;121;#MULTIVALUE;ATIVO;PLANEJAMENTO E ORÇAMENTO;78;#MULTIVALUE;ATIVO;ASSESSORIA E PESQUISA EM POLÍTICAS PÚBLICAS;4;#MULTIVALUE;ATIVO;ATIVIDADE FIM DO ORÇAMENTO FISCAL;206;#MULTIVALUE;ATIVO;PESQUISAS EM POLÍTICAS PÚBLICAS;1;0;#MULTIVALUE;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
4,12108E+15;#MULTIVALUE;ATIVO;4.121.079.402.070.000;4;#MULTIVALUE;ATIVO;ADMINISTRAÇÃO;121;#MULTIVALUE;ATIVO;PLANEJAMENTO E ORÇAMENTO;79;#MULTIVALUE;ATIVO;PRODUÇÃO DE ESTATÍSTICAS E INFORMAÇÕES;4;#MULTIVALUE;ATIVO;ATIVIDADE FIM DO ORÇAMENTO FISCAL;207;#MULTIVALUE;ATIVO;MANUTENÇÃO DA DIVISÃO TERRITORIAL, CONSTRUÇÃO DE MAPEAMENTO DE MINAS GERAIS E GESTÃO DA IEDE;1;0;#MULTIVALUE;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
4,12108E+15;#MULTIVALUE;ATIVO;4.121.079.402.080.000;4;#MULTIVALUE;ATIVO;ADMINISTRAÇÃO;121;#MULTIVALUE;ATIVO;PLANEJAMENTO E ORÇAMENTO;79;#MULTIVALUE;ATIVO;PRODUÇÃO DE ESTATÍSTICAS E INFORMAÇÕES;4;#MULTIVALUE;ATIVO;ATIVIDADE FIM DO ORÇAMENTO FISCAL;208;#MULTIVALUE;ATIVO;SISTEMATIZAÇÃO DAS INFORMAÇÕES ESTATÍSTICAS E GEOINFORMAÇÕES DE MG;1;0;#MULTIVALUE;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
4,12108E+15;#MULTIVALUE;ATIVO;4.121.079.402.090.000;4;#MULTIVALUE;ATIVO;ADMINISTRAÇÃO;121;#MULTIVALUE;ATIVO;PLANEJAMENTO E ORÇAMENTO;79;#MULTIVALUE;ATIVO;PRODUÇÃO DE ESTATÍSTICAS E INFORMAÇÕES;4;#MULTIVALUE;ATIVO;ATIVIDADE FIM DO ORÇAMENTO FISCAL;209;#MULTIVALUE;ATIVO;TRANSFORMAÇÃO DIGITAL;1;0;#MULTIVALUE;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
4,12115E+15;2019;ATIVO;4.121.148.406.260.000;4;2019;ATIVO;ADMINISTRAÇÃO;121;2019;ATIVO;PLANEJAMENTO E ORÇAMENTO;148;2019;ATIVO;COORDENAÇÃO DA AÇÃO GOVERNAMENTAL;4;2019;ATIVO;ATIVIDADE FIM DO ORÇAMENTO FISCAL;626;2019;ATIVO;COORDENAÇÃO DO PROCESSO DE CAPTAÇÃO E MONITORAMENTO DE RECURSOS POR MEIO DE CONVÊNIOS;1;0;2019;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
4,12115E+15;2019;ATIVO;4.121.148.406.290.000;4;2019;ATIVO;ADMINISTRAÇÃO;121;2019;ATIVO;PLANEJAMENTO E ORÇAMENTO;148;2019;ATIVO;COORDENAÇÃO DA AÇÃO GOVERNAMENTAL;4;2019;ATIVO;ATIVIDADE FIM DO ORÇAMENTO FISCAL;629;2019;ATIVO;COORDENAÇÃO DO PROCESSO DE ELABORAÇÃO E GESTÃO DO PLANEJAMENTO E ORÇAMENTO ESTADUAL;1;0;2019;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
4,1217E+15;2019;ATIVO;4.121.701.101.720.000;4;2019;ATIVO;ADMINISTRAÇÃO;121;2019;ATIVO;PLANEJAMENTO E ORÇAMENTO;701;2019;ATIVO;APOIO À ADMINISTRAÇÃO PÚBLICA;1;2019;ATIVO;PROJETO DO ORÇAMENTO FISCAL;172;2019;ATIVO;DESENVOLVIMENTO DOS TERRITÓRIOS;1;0;2019;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
4,122E+15;2019;ATIVO;4.122.004.200.030.000;4;2019;ATIVO;ADMINISTRAÇÃO;122;2019;ATIVO;ADMINISTRAÇÃO GERAL;4;2019;ATIVO;INFRAESTRUTURA E LOGÍSTICA DA POLÍCIA CIVIL;2;2019;ATIVO;ATIVIDADE MEIO DO ORÇAMENTO FISCAL - GRP;3;2019;ATIVO;GESTÃO DA INFRAESTRUTURA PREDIAL;1;0;2019;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
4,122E+15;2019;ATIVO;4.122.004.200.040.000;4;2019;ATIVO;ADMINISTRAÇÃO;122;2019;ATIVO;ADMINISTRAÇÃO GERAL;4;2019;ATIVO;INFRAESTRUTURA E LOGÍSTICA DA POLÍCIA CIVIL;2;2019;ATIVO;ATIVIDADE MEIO DO ORÇAMENTO FISCAL - GRP;4;2019;ATIVO;MANUTENÇÃO DA INFRAESTRUTURA DAS USINAS HIDRELÉTRICAS E/OU TÉRMICAS;1;0;2019;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
4,12201E+15;2019;ATIVO;4.122.014.100.270.000;4;2019;ATIVO;ADMINISTRAÇÃO;122;2019;ATIVO;ADMINISTRAÇÃO GERAL;14;2019;ATIVO;GESTÃO FISCAL, CONTÁBIL E FINANCEIRA DO ESTADO;1;2019;ATIVO;PROJETO DO ORÇAMENTO FISCAL;27;2019;ATIVO;AMPLIAÇÃO E REFORMA DAS UNIDADES DA SEF;1;0;2019;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
4,12201E+15;2019;ATIVO;4.122.014.200.150.000;4;2019;ATIVO;ADMINISTRAÇÃO;122;2019;ATIVO;ADMINISTRAÇÃO GERAL;14;2019;ATIVO;GESTÃO FISCAL, CONTÁBIL E FINANCEIRA DO ESTADO;2;2019;ATIVO;ATIVIDADE MEIO DO ORÇAMENTO FISCAL - GRP;15;2019;ATIVO;INVESTIMENTO ESTRATÉGICO NO FORTALECIMENTO E DIVERSIFICAÇÃO DA MATRIZ INDUSTRIAL;1;0;2019;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
4,12201E+15;2019;ATIVO;4.122.014.200.970.000;4;2019;ATIVO;ADMINISTRAÇÃO;122;2019;ATIVO;ADMINISTRAÇÃO GERAL;14;2019;ATIVO;GESTÃO FISCAL, CONTÁBIL E FINANCEIRA DO ESTADO;2;2019;ATIVO;ATIVIDADE MEIO DO ORÇAMENTO FISCAL - GRP;97;2019;ATIVO;COMPLEMENTO PARA CARGA 4;1;0;2019;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
4,12201E+15;2019;ATIVO;4.122.014.201.040.000;4;2019;ATIVO;ADMINISTRAÇÃO;122;2019;ATIVO;ADMINISTRAÇÃO GERAL;14;2019;ATIVO;GESTÃO FISCAL, CONTÁBIL E FINANCEIRA DO ESTADO;2;2019;ATIVO;ATIVIDADE MEIO DO ORÇAMENTO FISCAL - GRP;104;2019;ATIVO;GESTÃO DO PAGAMENTO DA FOLHA DE PESSOAL DO ESTADO;1;0;2019;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
4,12201E+15;2019;ATIVO;4.122.014.404.550.000;4;2019;ATIVO;ADMINISTRAÇÃO;122;2019;ATIVO;ADMINISTRAÇÃO GERAL;14;2019;ATIVO;GESTÃO FISCAL, CONTÁBIL E FINANCEIRA DO ESTADO;4;2019;ATIVO;ATIVIDADE FIM DO ORÇAMENTO FISCAL;455;2019;ATIVO;DESTINAÇÃO DE BENS IMÓVEIS;1;0;2019;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
4,12202E+15;2021;ATIVO;4.122.015.400.960.000;4;2021;ATIVO;ADMINISTRAÇÃO;122;2021;ATIVO;ADMINISTRAÇÃO GERAL;15;2021;ATIVO;APRIMORAMENTO DOS PROCESSOS DE ATENDIMENTO, ANÁLISE E RESPOSTA;4;2021;ATIVO;ATIVIDADE FIM DO ORÇAMENTO FISCAL;96;2021;ATIVO;COMPLEXO DE REABILITAÇÃO E CUIDADO AOS PACIENTES, COM ÊNFASE NO IDOSO;1;0;2021;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
