CentroCusto - Código;AnoExercício CentroCusto;Situação CentroCusto;CentroCusto - Descrição;CentroCusto - Descrição Complementar;Órgão CentroCusto - Código;Órgão CentroCusto - Nome;Órgão CentroCusto - Sigla
4;2021;ATIVO;COMUNICAÇÃO SOCIAL                                                    ;101004;20320;FUNDAÇÃO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MINAS GERAIS;HEMOMINAS
4;2021;ATIVO;CUSTEIO SEGOV                                                         ;DESPESAS GERAIS SEGOV         ;10490;SECRETARIA DE ESTADO DE GOVERNO;SEGOV
4;2021;ATIVO;DANOS CHUVAS 2020                                                     ;ENCHENTES 2020                ;20300;DEPARTAMENTO DE EDIFICAÇÕES E ESTRADAS DE RODAGEM DO ESTADO DE MINAS GERAIS;DER-MG
4;2021;ATIVO;DEP: GESTÃO DOCENTE                                                   ;DOCENTE                       ;20280;FUNDAÇÃO DE EDUCAÇÃO PARA O TRABALHO DE MINAS GERAIS;UTRAMIG
4;2021;ATIVO;DESPEAS COM PESSOAL, ENCARGOS E AUXILIOS                              ;DESPESAS COM PESSOAL          ;20350;UNIVERSIDADE DO ESTADO DE MINAS GERAIS;UEMG
4;2021;ATIVO;DESPESA COM MANUTENCAO E CONSERVACAO DO MINEIRINHO                    ;MINEIRINHO                    ;10300;SECRETARIA DE ESTADO DE INFRAESTRUTURA E MOBILIDADE;SEINFRA
4;2021;ATIVO;DESPESAS REALIZADAS NO CENTRO DE FORMACAO ARTISTICA TECNICA           ;CEFART                        ;20180;FUNDAÇÃO CLÓVIS SALGADO;FCS
4;2021;ATIVO;DESPESAS REALIZADAS PELA SBMAE                                        ;SBMAE                         ;10270;SECRETARIA DE ESTADO DE CULTURA E TURISMO;SECULT
4;2021;ATIVO;DF/1º NIVEL/BH-2                                                      ;                              ;10190;SECRETARIA DE ESTADO DE FAZENDA;SEF
4;2021;ATIVO;DRE - DIRETORIA DE REGISTRO EMPRESARIAL                               ;DRE                           ;20250;JUNTA COMERCIAL DO ESTADO DE MINAS GERAIS;JUCEMG
4;2021;ATIVO;EXECUCAO DAS DESPESAS DA 4ª RPM E UNIDADES SUBORDINADAS.              ;4ª RPM                        ;10250;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;PMMG
4;2021;ATIVO;EXECUCAO DAS POLITICAS PUBLICAS                                       ;EXECUCAO POLITICAS PUBLICAS   ;20420;INSTITUTO DE DESENVOLVIMENTO DO NORTE E NORDESTE DE MINAS GERAIS;IDENE
4;2021;ATIVO;EXECUÇÃO DE SERVIÇOS ADMINISTRATIVOS DE GERENCIAMENTO E SUPORTE.      ;SUPORTE À ATIVIDADE MEIO      ;10070;GABINETE MILITAR DO GOVERNADOR DO ESTADO DE MINAS GERAIS;GMG
4;2021;ATIVO;FHEMIG/HJXXIII                                                        ;FHEMIG/HJXXIII                ;20270;FUNDAÇÃO HOSPITALAR DO ESTADO DE MINAS GERAIS;FHEMIG
4;2021;ATIVO;GABIENTE IGAM                                                         ;PARTE AÇÃO 2500               ;20240;INSTITUTO MINEIRO DE GESTÃO DAS ÁGUAS;IGAM
4;2021;ATIVO;GABINETE                                                              ;SEDE GABINETE                 ;10370;SECRETARIA DE ESTADO DE MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTÁVEL;SEMAD
4;2021;ATIVO;GERENCIA DE LABORATORIOS                                              ;GERENCIA DE LABORATORIOS      ;20330;INSTITUTO DE METROLOGIA E QUALIDADE DO ESTADO DE MINAS GERAIS;IPEMMG
4;2021;ATIVO;GESTAO DE RESIDUOS                                                    ;GESTAO DE RESIDUOS            ;20090;FUNDAÇÃO ESTADUAL DO MEIO AMBIENTE;FEAM
4;2021;ATIVO;GRPMINAS - ORÇAMENTO RELACIONADO DIRETAMENTE ÀS OUVIDORIAS TEMÁTICAS  ;GESTÃO DE MANIFESTAÇÕES       ;10100;OUVIDORIA-GERAL DO ESTADO DE MINAS GERAIS;OGE
4;2021;ATIVO;HOSP PSIQ J JORGE VAZ                                                 ;HOSP PSIQ J JORGE VAZ         ;10320;SECRETARIA DE ESTADO DE SAÚDE;SES
4;2021;ATIVO;MANTER SRE.                                                           ;0010010012182R017             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
4;2021;ATIVO;NUCLEO DO CARINHANHA                                                  ;                              ;20160;FUNDAÇÃO EDUCACIONAL CAIO MARTINS;FUCAM
4;2021;ATIVO;PROCURADORIA - FHA                                                    ;PROCURADORIA                  ;20150;FUNDAÇÃO HELENA ANTIPOFF;FHA
4;2021;ATIVO;PUBLICIDADE                                                           ;PUBLICIDADE                   ;10630;SECRETARIA-GERAL;SEC. GERAL
4;2021;ATIVO;QUARTO COB                                                            ;GASTOS DO QUARTO COB          ;10400;CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS;CBMMG
4;2021;ATIVO;SEDE                                                                  ;SEDE                          ;20100;INSTITUTO ESTADUAL DE FLORESTAS;IEF
5;2021;ATIVO;1028;LABORATORIO DE CONSERVAÇÃO E R;20170;FUNDAÇÃO DE ARTE DE OURO PRETO;FAOP
5;2021;ATIVO;5 DEPTO - UBERABA                                                     ;5 DEPTO - UBERABA             ;10510;POLÍCIA CIVIL DO ESTADO DE MINAS GERAIS;PCMG
5;2021;ATIVO;APERFEIÇOAMENTO DAS AÇÕES DE CONTROLE E FOMENTO DA GESTÃO DE RISCOS   ;APERFEIÇOAMENTO DAS AÇÕES     ;10520;CONTROLADORIA-GERAL DO ESTADO;CGE
5;2021;ATIVO;ASPRH                                                                 ;AÇÃO 4264                     ;20240;INSTITUTO MINEIRO DE GESTÃO DAS ÁGUAS;IGAM
5;2021;ATIVO;ASSESSORIA DE COMUNICACAO SOCIAL - ACS                                ;01.11.005                     ;20060;FUNDAÇÃO JOÃO PINHEIRO;FJP
5;2021;ATIVO;ASSESSORIA DE GESTÃO E INTEGRAÇÃO INSTITUCIONAL (AGEII)               ;1.0.0.1.05                    ;20260;FUNDAÇÃO EZEQUIEL DIAS;FUNED
5;2021;ATIVO;ASSESSORIAS                                                           ;SEDE ASSESSORIAS              ;10370;SECRETARIA DE ESTADO DE MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTÁVEL;SEMAD
5;2021;ATIVO;ATENCAO AO IDOSO                                                      ;CENTRO DE REF. IDOSO - CRASI  ;20310;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;UNIMONTES
5;2021;ATIVO;CENTRO DE TREINAMENTO DE SAO FRANCISCO -                              ;                              ;20160;FUNDAÇÃO EDUCACIONAL CAIO MARTINS;FUCAM
5;2021;ATIVO;COMUNICACAO                                                           ;COMUNICACAO                   ;20440;AGÊNCIA REGULADORA DE SERVIÇOS DE ABASTECIMENTO DE ÁGUA E DE ESGOTAMENTO SANITÁRIO DO ESTADO DE MINAS GERAIS;ARSAE-MG
5;2021;ATIVO;CONSERVACAO E RESTAURACAO                                             ;DCR, GPO E GEA                ;20200;INSTITUTO ESTADUAL DO PATRIMÔNIO HISTÓRICO E ARTÍSTICO DE MINAS GERAIS;IEPHA
5;2021;ATIVO;CONTRATAR SERVICOS ESPECIALIZADOS                                     ;0021022144659GAB075           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
5;2021;ATIVO;CPGF                                                                  ;CPGF                          ;10690;SECRETARIA DE ESTADO DE JUSTIÇA E SEGURANÇA PÚBLICA;EXTINTO
5;2021;ATIVO;CTL                                                                   ;DESPESAS DA CTL               ;10490;SECRETARIA DE ESTADO DE GOVERNO;SEGOV
5;2021;ATIVO;DEP: GESTÃO DO ASSESSORAMENTO, GERENCIAMENTO E APOIO EDUCACIONAL      ;ASSESSORAMENTO EDUCACIONAL    ;20280;FUNDAÇÃO DE EDUCAÇÃO PARA O TRABALHO DE MINAS GERAIS;UTRAMIG
5;2021;ATIVO;DESPESAS COM AÇÃO 1020 - MINAS REURB                                  ;MINAS REURB                   ;10220;SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONÔMICO;SEDE
5;2021;ATIVO;DESPESAS COM A MANUTENÇÃO DO AEROPORTO DE IPATINGA, SANTANADO PARAISO ;AEROPORTO IPATINGA            ;10300;SECRETARIA DE ESTADO DE INFRAESTRUTURA E MOBILIDADE;SEINFRA
5;2021;ATIVO;DESPESAS COM ENSINO DE GRADUAÇAO PRESENCIAL                           ;ENSINO GRADUAÇAO PRESENCIAL   ;20350;UNIVERSIDADE DO ESTADO DE MINAS GERAIS;UEMG
5;2021;ATIVO;DESPESAS REALIZADAS NA AREA MEIO DA FCS                               ;ADMINISTRATIVO (AREA MEIO)    ;20180;FUNDAÇÃO CLÓVIS SALGADO;FCS
5;2021;ATIVO;DESPESAS REALIZADAS PELA SFCECG                                       ;SFCECG - FOMENTO              ;10270;SECRETARIA DE ESTADO DE CULTURA E TURISMO;SECULT
5;2021;ATIVO;DF/1º NIVEL/BH-3                                                      ;                              ;10190;SECRETARIA DE ESTADO DE FAZENDA;SEF
5;2021;ATIVO;DISP E MANUT DO SINAL DE RETRANSMISSÃO DE TV NO INTERIOR DO ESTADO    ;DIRETORIA POLITICAS PUBLICAS  ;20210;FUNDAÇÃO TV MINAS CULTURAL E EDUCATIVA;TVMINAS
5;2021;ATIVO;ESCRITORIO - GOVERNADOR VALADARES                                     ;ESCRITORIO GOVERNADOR VALADARE;20250;JUNTA COMERCIAL DO ESTADO DE MINAS GERAIS;JUCEMG
5;2021;ATIVO;ESPECIALIZACAO EM SAUDE PUBLICA                                       ;ESSP                          ;10540;ESCOLA DE SAÚDE PÚBLICA;ESPMG
5;2021;ATIVO;EVENTOS DE CAPACITAÇAO                                                ;101005;20320;FUNDAÇÃO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MINAS GERAIS;HEMOMINAS
5;2021;ATIVO;EVENTOS E CERIMONIAL                                                  ;EVENTOS E CERIMONIAL          ;10630;SECRETARIA-GERAL;SEC. GERAL
5;2021;ATIVO;EXECUCAO DAS DESPESAS DA 5ª RPM E UNIDADES SUBORDINADAS.              ;5ª RPM                        ;10250;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;PMMG
5;2021;ATIVO;FHEMIG/HMAL                                                           ;FHEMIG/HMAL                   ;20270;FUNDAÇÃO HOSPITALAR DO ESTADO DE MINAS GERAIS;FHEMIG
5;2021;ATIVO;FUNCIONAMENTO E MANUTENÇÃO DAS ESTRUTURAS PREDIAIS DE GESTÃO DO ÓRGÃO.;MANUTENÇÃO PREDIAL            ;10070;GABINETE MILITAR DO GOVERNADOR DO ESTADO DE MINAS GERAIS;GMG
5;2021;ATIVO;GRPMINAS - ORÇAMENTO GERAL, EXCETO OUVIDORIAS TEMÁTICAS (UPG0004)     ;GESTÃO DE POLÍTICAS PÚBLICAS  ;10100;OUVIDORIA-GERAL DO ESTADO DE MINAS GERAIS;OGE
5;2021;ATIVO;HOSP TOX P WILSON V COSTA                                             ;HOSP TOX P WILSON V COSTA     ;10320;SECRETARIA DE ESTADO DE SAÚDE;SES
5;2021;ATIVO;METROLOGIA E CRONOTACOGRAFO                                           ;GERENCIA DE METROLOGIA/CRONOTA;20330;INSTITUTO DE METROLOGIA E QUALIDADE DO ESTADO DE MINAS GERAIS;IPEMMG
5;2021;ATIVO;MOBILIDADE URBANA                                                     ;MOBILIDADE URBANA             ;20430;AGÊNCIA DE DESENVOLVIMENTO DA REGIÃO METROPOLITANA DE BELO HORIZONTE;ARMBH
5;2021;ATIVO;PRESIDENTE - FHA                                                      ;PRESIDENTE                    ;20150;FUNDAÇÃO HELENA ANTIPOFF;FHA
5;2021;ATIVO;PREVENCAO E EMERGENCIA AMBIENTAL                                      ;PREVENCAO EMERGENCIA AMBIENTAL;20090;FUNDAÇÃO ESTADUAL DO MEIO AMBIENTE;FEAM
5;2021;ATIVO;QUINTO COB                                                            ;GASTOS DO QUINTO COB          ;10400;CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS;CBMMG
5;2021;ATIVO;SULOG                                                                 ;SULOG                         ;10450;SECRETARIA DE ESTADO DE JUSTIÇA E SEGURANÇA PÚBLICA;SEJUSP
5;2021;ATIVO;UNIDADE REGIONAL DE FLORESTAS E BIODIVERSIDADE CENTRO NORTE           ;URFBIO CENTRO NORTE           ;20100;INSTITUTO ESTADUAL DE FLORESTAS;IEF
6;2021;ATIVO;6 DEPTO - LAVRAS                                                      ;6 DEPTO - LAVRAS              ;10510;POLÍCIA CIVIL DO ESTADO DE MINAS GERAIS;PCMG
6;2021;ATIVO;AÇÃO 1080 - POLITICA DE DESESTATIZAÇÃO                                ;POLITICA DE DESESTATIZACAO    ;10220;SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONÔMICO;SEDE
6;2021;ATIVO;ASSEGURAR O USO DA FROTA DE VEÍCULOS GERENCIADOS PELO ÓRGÃO.          ;TRANSPORTE TERRESTRE          ;10070;GABINETE MILITAR DO GOVERNADOR DO ESTADO DE MINAS GERAIS;GMG
6;2021;ATIVO;ASSESSORIA DE COMUNICAÇÃO SOCIAL                                      ;1.0.0.1.06                    ;20260;FUNDAÇÃO EZEQUIEL DIAS;FUNED
6;2021;ATIVO;CELEBRACAO DE CONVENIOS DE SAIDA                                      ;CONVENIOS SAIDA               ;10300;SECRETARIA DE ESTADO DE INFRAESTRUTURA E MOBILIDADE;SEINFRA
6;2021;ATIVO;CEN REF GESTANTE SIST PRI                                             ;CEN REF GESTANTE SIST PRI     ;10320;SECRETARIA DE ESTADO DE SAÚDE;SES
6;2021;ATIVO;CENTRO DE TREINAMENTO DE JANUÁRIA                                     ;                              ;20160;FUNDAÇÃO EDUCACIONAL CAIO MARTINS;FUCAM
6;2021;ATIVO;CONDOMINIO                                                            ;101006;20320;FUNDAÇÃO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MINAS GERAIS;HEMOMINAS
6;2021;ATIVO;CONTORNO DE CATAGUASES - PROINVESTE                                   ;CONTORNO CATAGUASES-PROINVESTE;20300;DEPARTAMENTO DE EDIFICAÇÕES E ESTRADAS DE RODAGEM DO ESTADO DE MINAS GERAIS;DER-MG
6;2021;ATIVO;CONTROLADORIA SECCIONAL - FHA                                         ;CONTROLADORIA SECCIONAL       ;20150;FUNDAÇÃO HELENA ANTIPOFF;FHA
6;2021;ATIVO;CORANAVIRUS/COVID 19                                                  ;COVID19                       ;20170;FUNDAÇÃO DE ARTE DE OURO PRETO;FAOP
6;2021;ATIVO;DEP: GESTÃO DA FORÇA DE TRABALHO DA ÁREA EDUCACIONAL                  ;FORCA TRABALHO EDUCACIONAL    ;20280;FUNDAÇÃO DE EDUCAÇÃO PARA O TRABALHO DE MINAS GERAIS;UTRAMIG
6;2021;ATIVO;DESPESAS COM ENSINO A DISTANCIA                                       ;ENSINO A DISTANCIA            ;20350;UNIVERSIDADE DO ESTADO DE MINAS GERAIS;UEMG
6;2021;ATIVO;DESPESAS REALIZADAS COM OS CORPOS ARTISITICOS DA FCS                  ;CORPOS ARTISTICOS             ;20180;FUNDAÇÃO CLÓVIS SALGADO;FCS
6;2021;ATIVO;DESPESAS REALIZADAS PELA SMT                                          ;SMT                           ;10270;SECRETARIA DE ESTADO DE CULTURA E TURISMO;SECULT
6;2021;ATIVO;DF/1º NIVEL/BH-4                                                      ;                              ;10190;SECRETARIA DE ESTADO DE FAZENDA;SEF
6;2021;ATIVO;DIRETORIA DE ADMINISTRAÇÃO E FINANÇAS - DIAF                          ;PARTE AÇÃO 2500               ;20240;INSTITUTO MINEIRO DE GESTÃO DAS ÁGUAS;IGAM
6;2021;ATIVO;ESCRITORIO JUIZ DE FORA                                               ;ESCRITORIO JUIZ DE FORA       ;20250;JUNTA COMERCIAL DO ESTADO DE MINAS GERAIS;JUCEMG
6;2021;ATIVO;EXECUCAO DAS DESPESAS DA 6ª RPM E UNIDADES SUBORDINADAS.              ;6ª RPM                        ;10250;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;PMMG
6;2021;ATIVO;FHEMIG/HIJPII                                                         ;FHEMIG/HIJPII                 ;20270;FUNDAÇÃO HOSPITALAR DO ESTADO DE MINAS GERAIS;FHEMIG
6;2021;ATIVO;FISCALIZACAO                                                          ;FISCALIZACAO                  ;20440;AGÊNCIA REGULADORA DE SERVIÇOS DE ABASTECIMENTO DE ÁGUA E DE ESGOTAMENTO SANITÁRIO DO ESTADO DE MINAS GERAIS;ARSAE-MG
6;2021;ATIVO;GERENCIA DE PRODUTOS PRE MEDIDOS                                      ;GERENCIA PRE-MEDIDOS          ;20330;INSTITUTO DE METROLOGIA E QUALIDADE DO ESTADO DE MINAS GERAIS;IPEMMG
6;2021;ATIVO;GERENCIAMENTO                                                         ;PJR, USCI, ACS, DPGF, PR E CC ;20200;INSTITUTO ESTADUAL DO PATRIMÔNIO HISTÓRICO E ARTÍSTICO DE MINAS GERAIS;IEPHA
6;2021;ATIVO;GESTÃO E MANUTENÇÃO SISTEMAS DE TRANSMISSÃO VIA SATÉLITE E OPERAÇÃO TV;DIRETORIA TECNICA             ;20210;FUNDAÇÃO TV MINAS CULTURAL E EDUCATIVA;TVMINAS
6;2021;ATIVO;IMPRENSA                                                              ;IMPRENSA                      ;10630;SECRETARIA-GERAL;SEC. GERAL
6;2021;ATIVO;PROCURADORIA - PRO                                                    ;01.11.006                     ;20060;FUNDAÇÃO JOÃO PINHEIRO;FJP
6;2021;ATIVO;QUALIDADE AMBIENTAL                                                   ;QUALIDADE AMBIENTAL           ;20090;FUNDAÇÃO ESTADUAL DO MEIO AMBIENTE;FEAM
6;2021;ATIVO;SECRETARIA EXECUTIVA                                                  ;SEDE SECEX                    ;10370;SECRETARIA DE ESTADO DE MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTÁVEL;SEMAD
6;2021;ATIVO;SEGOV                                                                 ;BRASILIA                      ;10490;SECRETARIA DE ESTADO DE GOVERNO;SEGOV
6;2021;ATIVO;SEXTO COB                                                             ;GASTOS DO SEXTO COB           ;10400;CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS;CBMMG
6;2021;ATIVO;TRANSPARÊNCIA E FORTALECIMENTO DA INTEGRIDADE                         ;TRANSPARÊNCIA E FORTALECIMENTO;10520;CONTROLADORIA-GERAL DO ESTADO;CGE
6;2021;ATIVO;UNIDADE REGIONAL DE FLORESTAS E BIODIVERSIDADE NORDESTE               ;URFBIO NORDESTE               ;20100;INSTITUTO ESTADUAL DE FLORESTAS;IEF
6;2021;ATIVO;UTI NEONATAL                                                          ;TERAPIA INTENSIVA NEONATAL    ;20310;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;UNIMONTES
6;2021;ATIVO;VISTORIA DE OBRAS                                                     ; 0021023101R171               ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
7;2021;ATIVO;7 DEPTO - DIVINOPOLIS                                                 ;7 DEPTO - DIVINOPOLIS         ;10510;POLÍCIA CIVIL DO ESTADO DE MINAS GERAIS;PCMG
7;2021;ATIVO;AÇÕES DA SUPERINT DE ATRACAO DE INVESTIMENTOS E EXPORTACAO            ;PROMO INVESTIMENTOS E EXPORTA ;10220;SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONÔMICO;SEDE
7;2021;ATIVO;ACOES EDUCACIONAIS AREA SAUDE                                         ;ACOES EDUCACIONAIS AREA SAUDE ;10540;ESCOLA DE SAÚDE PÚBLICA;ESPMG
7;2021;ATIVO;AGENTE COMUNITARIO DE SAUDE 1                                         ;ACS 1                         ;10320;SECRETARIA DE ESTADO DE SAÚDE;SES
7;2021;ATIVO;ASSESSORIA DE COMUNICACAO SOCIAL - FHA                                ;ASSESSORIA COMUNICACAO SOCIAL ;20150;FUNDAÇÃO HELENA ANTIPOFF;FHA
7;2021;ATIVO;AUDITORIA SECCIONAL - ASE                                             ;01.11.007                     ;20060;FUNDAÇÃO JOÃO PINHEIRO;FJP
7;2021;ATIVO;BACIA DO RIO DOCE / MARIANA -- AGENDA INTEGRADA (SAMARCO/MARIANA)     ;BACIA DO RIO DOCE / MARIANA   ;20300;DEPARTAMENTO DE EDIFICAÇÕES E ESTRADAS DE RODAGEM DO ESTADO DE MINAS GERAIS;DER-MG
7;2021;ATIVO;DESPESAS COM MULTAS E JUROS                                           ;DESPESAS COM MULTAS E JUROS   ;10300;SECRETARIA DE ESTADO DE INFRAESTRUTURA E MOBILIDADE;SEINFRA
7;2021;ATIVO;DESPESAS REALIZADAS COM O CONTRATO DE GESTAO                          ;CONTRATO DE GESTAO            ;20180;FUNDAÇÃO CLÓVIS SALGADO;FCS
7;2021;ATIVO;DESPESAS REALIZADAS PELA SPT                                          ;SPT                           ;10270;SECRETARIA DE ESTADO DE CULTURA E TURISMO;SECULT
7;2021;ATIVO;DF/1º NIVEL/BH-5                                                      ;DF                            ;10190;SECRETARIA DE ESTADO DE FAZENDA;SEF
7;2021;ATIVO;DIFUSAO E EDUCACAO                                                    ;GDEPC E GDI                   ;20200;INSTITUTO ESTADUAL DO PATRIMÔNIO HISTÓRICO E ARTÍSTICO DE MINAS GERAIS;IEPHA
7;2021;ATIVO;DIRETORIA TECNICA (DIV. ENFERMAGEM,LAB.,CAP/CAD, ASSISTENCIAL)        ;101010;20320;FUNDAÇÃO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MINAS GERAIS;HEMOMINAS
7;2021;ATIVO;DPGF: GESTÃO DO ASSESSORAMENTO, GERENCIAMENTO E APOIO OPERACIONAL     ;ASSESSORAMENTO OPERACIONAL    ;20280;FUNDAÇÃO DE EDUCAÇÃO PARA O TRABALHO DE MINAS GERAIS;UTRAMIG
7;2021;ATIVO;ESCRITORIO MONTES CLAROS                                              ;ESCRITORIO MONTES CLAROS      ;20250;JUNTA COMERCIAL DO ESTADO DE MINAS GERAIS;JUCEMG
7;2021;ATIVO;EXECUCAO DAS DESPESAS DA 7ª RPM E UNIDADES SUBORDINADAS.              ;7ª RPM                        ;10250;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;PMMG
7;2021;ATIVO;FHEMIG/CEPAI                                                          ;FHEMIG/CEPAI                  ;20270;FUNDAÇÃO HOSPITALAR DO ESTADO DE MINAS GERAIS;FHEMIG
7;2021;ATIVO;FORTALECIMENTO DA GESTÃO PARTICIPATIVA                                ;AÇÃO 4217                     ;20240;INSTITUTO MINEIRO DE GESTÃO DAS ÁGUAS;IGAM
7;2021;ATIVO;FROTA DE VEICULOS                                                     ;FROTA DE VEICULOS             ;20440;AGÊNCIA REGULADORA DE SERVIÇOS DE ABASTECIMENTO DE ÁGUA E DE ESGOTAMENTO SANITÁRIO DO ESTADO DE MINAS GERAIS;ARSAE-MG
7;2021;ATIVO;GABINETE SECRETARIO                                                   ;GABINETE SECRETARIO           ;10450;SECRETARIA DE ESTADO DE JUSTIÇA E SEGURANÇA PÚBLICA;SEJUSP
